user_id,movie_id,movie_title,rating,genres_list
syn_user_00198,1360432,Eddington,5.0,"[""western"", ""comedy"", ""crime""]"
talisencrw,10766,Damien - Omen II,8.0,"[""horror"", ""thriller""]"
Brent Western,954,Mission: Impossible,7.0,"[""adventure"", ""action"", ""thriller""]"
icrackofdawn,686060,Hamnet,6.0,"[""drama"", ""romance"", ""history""]"
JPV852,603692,John Wick: Chapter 4,8.0,"[""action"", ""thriller"", ""crime""]"
sultan7swing,1006226,Predator: Badlands,7.0,"[""science fiction"", ""action"", ""adventure""]"
CinemaSerf,122,The Lord of the Rings: The Return of the King,8.0,"[""adventure"", ""fantasy"", ""action""]"
syn_user_00604,838898,Eden,2.0,"[""thriller"", ""drama""]"
Andre Gonzales,73,American History X,5.0,"[""drama""]"
heatherlydbc,1049629,Downton Abbey: The Grand Finale,9.0,"[""drama"", ""romance""]"
badelf,600583,The Power of the Dog,3.0,"[""drama"", ""western""]"
CinemaSerf,607,Men in Black,7.0,"[""action"", ""adventure"", ""comedy"", ""science fiction""]"
Filipe Manuel Neto,1428,Once Upon a Time in Mexico,1.0,"[""action"", ""crime"", ""thriller"", ""western""]"
r96sk,322,Mystic River,9.0,"[""thriller"", ""crime"", ""drama"", ""mystery""]"
syn_user_00905,1361139,A Line of Fire,1.0,"[""action"", ""thriller""]"
hand2a,1226578,Longlegs,8.0,"[""crime"", ""horror"", ""mystery""]"
Per Gunnar Jonsson,429617,Spider-Man: Far From Home,6.0,"[""action"", ""adventure"", ""science fiction""]"
syn_user_00845,1361079,Weapons,4.0,"[""horror"", ""mystery""]"
hgram,1023819,Oh. What. Fun.,3.0,"[""comedy"", ""holiday""]"
pkway,545111,Bugonia,7.0,"[""science fiction"", ""thriller"", ""comedy""]"
Tvnenov,1049823,A House of Dynamite,2.0,"[""thriller""]"
justen,993826,I Don't Understand You,8.0,"[""horror"", ""comedy""]"
chewy74,1106344,Helloween,4.0,"[""horror""]"
daniel_carr,12444,Harry Potter and the Deathly Hallows: Part 1,6.0,"[""adventure"", ""fantasy""]"
whitsbrain,9599,The Blob,8.0,"[""horror"", ""science fiction""]"
Brent Marchant,753342,Napoleon,5.0,"[""history"", ""war"", ""romance""]"
syn_user_00378,478537,Mother Vera,3.0,"[""documentary""]"
r96sk,574475,Final Destination Bloodlines,9.0,"[""horror"", ""mystery""]"
Rainbow1710,875162,Hellfire,3.0,"[""action"", ""thriller""]"
Nathan,545611,Everything Everywhere All at Once,8.0,"[""action"", ""adventure"", ""science fiction""]"
CinemaSerf,422803,A Shaun the Sheep Movie: Farmageddon,7.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""science fiction""]"
Xiofire,979984,American Sweatshop,6.0,"[""thriller"", ""mystery""]"
JPV852,63,Twelve Monkeys,8.0,"[""science fiction"", ""thriller"", ""mystery""]"
Gimly,337339,The Fate of the Furious,5.0,"[""action"", ""crime"", ""thriller""]"
syn_user_01133,887640,Death Letter Blues,9.0,"[""drama"", ""crime"", ""mystery""]"
pimpskitters,76600,Avatar: The Way of Water,4.0,"[""action"", ""adventure"", ""science fiction""]"
Filipe Manuel Neto,324786,Hacksaw Ridge,8.0,"[""drama"", ""history"", ""war""]"
Chandler Danier,549509,The Brutalist,8.0,"[""drama""]"
The Movie Diorama,1991,Death Proof,7.0,"[""action"", ""thriller""]"
ertzuiox,1029272,The Roses,5.0,"[""comedy"", ""drama""]"
Nathan,597,Titanic,10.0,"[""drama"", ""romance""]"
Manuel São Bento,974576,Conclave,9.0,"[""drama"", ""thriller""]"
SWITCH.,429617,Spider-Man: Far From Home,6.0,"[""action"", ""adventure"", ""science fiction""]"
syn_user_01180,763995,A Minecraft Movie,9.0,"[""adventure"", ""family"", ""comedy"", ""fantasy""]"
SWITCH.,577922,Tenet,6.0,"[""action"", ""thriller"", ""science fiction""]"
AdamMorgan,1105137,100 Nights of Hero,7.0,"[""fantasy"", ""romance""]"
manicure,867094,Weapons,6.0,"[""horror"", ""mystery""]"
Enes_,1136194,The Cure,7.0,"[""horror"", ""thriller""]"
DarkAngelX2,402167,Lilo & Stitch,9.0,"[""family"", ""science fiction"", ""comedy""]"
JPV852,578,Jaws,8.0,"[""horror"", ""thriller"", ""adventure""]"
Otisons,637649,Wrath of Man,9.0,"[""thriller"", ""crime"", ""drama""]"
nickyd,922389,It Feeds,5.0,"[""horror""]"
syn_user_01244,871548,Pretty Lethal,6.0,"[""action"", ""thriller"", ""horror""]"
Manuel São Bento,822119,Captain America: Brave New World,7.0,"[""action"", ""thriller"", ""science fiction""]"
Idek,922389,It Feeds,5.0,"[""horror""]"
Louisa Moore - Screen Zealots,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),7.0,"[""action"", ""crime""]"
logan1201,353081,Mission: Impossible - Fallout,10.0,"[""action"", ""adventure""]"
Copeland1994,1264711,Caleb Hearon: Model Comedian,7.0,"[""comedy""]"
bluaussie,908357,A Nice Indian Boy,8.0,"[""romance"", ""comedy""]"
Gimly,954,Mission: Impossible,4.0,"[""adventure"", ""action"", ""thriller""]"
Dean,1100782,Smile 2,10.0,"[""horror"", ""mystery""]"
Van Nyx,1096228,Redux Redux,7.0,"[""thriller"", ""science fiction"", ""mystery""]"
GenerationofSwine,206647,Spectre,1.0,"[""action"", ""adventure"", ""thriller""]"
trexnfx,983235,Ick,7.0,"[""horror"", ""science fiction""]"
VanVliet,210577,Gone Girl,10.0,"[""mystery"", ""thriller"", ""drama""]"
Dean,458723,Us,5.0,"[""horror"", ""mystery""]"
Diotor,1015572,Deathstalker,9.0,"[""action"", ""fantasy"", ""adventure""]"
r96sk,6877,Failure to Launch,7.0,"[""romance"", ""comedy""]"
siggi963,1026370,After the Hunt,5.0,"[""drama""]"
syn_user_00597,777038,Unit 234,2.0,"[""thriller""]"
GenerationofSwine,324786,Hacksaw Ridge,10.0,"[""drama"", ""history"", ""war""]"
agneev,965839,Black Phone 2,4.0,"[""horror"", ""thriller""]"
visualcortex,315133,How to Make a Killing,4.0,"[""thriller"", ""comedy""]"
Per Gunnar Jonsson,157336,Interstellar,4.0,"[""adventure"", ""drama"", ""science fiction""]"
syn_user_00635,1360869,Regretting You,4.0,"[""drama"", ""romance""]"
craig200210,897961,Iron Lung,8.0,"[""horror"", ""science fiction"", ""mystery""]"
MovieGuys,726209,Leave the World Behind,5.0,"[""drama"", ""mystery"", ""thriller""]"
RalphRahal,350,The Devil Wears Prada,8.0,"[""drama"", ""comedy""]"
syn_user_00684,1251530,ROH Death Before Dishonor 2025,8.0,"[""drama"", ""comedy""]"
syn_user_00524,1031226,Bring the Law,2.0,"[""action"", ""thriller""]"
hartsbarn,1346961,Mouth of the Wolf: Amanda Knox Returns to Italy,8.0,"[""documentary""]"
JPV852,574475,Final Destination Bloodlines,8.0,"[""horror"", ""mystery""]"
Wuchak,7555,Rambo,9.0,"[""action"", ""thriller"", ""war""]"
AlfieSGD,1261764,All the Walls Came Down,5.0,"[""documentary""]"
VelvetThunder,983466,Jingle Bell Heist,7.0,"[""romance"", ""crime"", ""comedy"", ""holiday""]"
Gimly,72331,Abraham Lincoln: Vampire Hunter,3.0,"[""action"", ""fantasy"", ""horror""]"
Penguinatic,329865,Arrival,10.0,"[""drama"", ""science fiction"", ""mystery""]"
Andre Gonzales,337404,Cruella,6.0,"[""comedy"", ""crime"", ""adventure""]"
Santosh,299536,Avengers: Infinity War,10.0,"[""adventure"", ""action"", ""science fiction""]"
Jacob,106646,The Wolf of Wall Street,10.0,"[""crime"", ""drama"", ""comedy""]"
r96sk,1226578,Longlegs,7.0,"[""crime"", ""horror"", ""mystery""]"
syn_user_00135,890735,New Beginnings,2.0,"[""documentary""]"
TvTrav3ler,1088587,Bone Lake,8.0,"[""horror"", ""thriller"", ""mystery""]"
syn_user_00029,1360263,The Dreadful,9.0,"[""horror""]"
syn_user_01401,1215349,Alien: Lost Transmission,1.0,"[""science fiction""]"
syn_user_01213,1088603,Strange Harvest,1.0,"[""horror"", ""crime"", ""mystery""]"
Andre Gonzales,1726,Iron Man,6.0,"[""action"", ""science fiction"", ""adventure""]"
syn_user_00112,1360346,ROH Death Before Dishonor 2025,1.0,"[""family"", ""science fiction"", ""comedy""]"
hamfaceman,726209,Leave the World Behind,6.0,"[""drama"", ""mystery"", ""thriller""]"
John Chard,102382,The Amazing Spider-Man 2,6.0,"[""action"", ""adventure"", ""science fiction""]"
Manuel São Bento,593643,The Menu,4.0,"[""comedy"", ""horror"", ""thriller""]"
Mark Rushow,383498,Deadpool 2,8.0,"[""action"", ""comedy"", ""adventure""]"
Del29,166428,How to Train Your Dragon: The Hidden World,8.0,"[""animation"", ""family"", ""adventure""]"
RalphRahal,950396,The Gorge,7.0,"[""romance"", ""science fiction"", ""thriller""]"
CinemaSerf,693134,Dune: Part Two,7.0,"[""science fiction"", ""adventure""]"
syn_user_00613,1280853,The World of Hans Zimmer: A New Dimension,3.0,"[""music""]"
CinemaSerf,62177,Brave,6.0,"[""animation"", ""adventure"", ""family"", ""fantasy""]"
Felicity,1233413,Sinners,10.0,"[""horror"", ""action"", ""thriller""]"
syn_user_00529,1360763,Hold the Fort,1.0,"[""horror"", ""comedy""]"
syn_user_00676,1358009,NXT Vengeance Day 2026,6.0,"[""horror"", ""science fiction""]"
CinemaSerf,463257,The Peanut Butter Falcon,8.0,"[""adventure"", ""comedy"", ""drama""]"
jerryuan11,964690,The Unholy Trinity,9.0,"[""western"", ""adventure"", ""crime""]"
Bulletproof5FDP,135397,Jurassic World,6.0,"[""action"", ""adventure"", ""science fiction"", ""thriller""]"
Miirrah,1296002,Joy to the World,5.0,"[""romance"", ""comedy""]"
Reno,200727,"Love, Rosie",8.0,"[""romance"", ""drama"", ""comedy""]"
Jack Tractive,1050228,Tim Travers and the Time Traveler's Paradox,2.0,"[""fantasy"", ""comedy"", ""science fiction""]"
DanOnStandby,1121553,Twisted,4.0,"[""horror"", ""thriller""]"
CinemaSerf,1369,Rambo: First Blood Part II,6.0,"[""action"", ""adventure"", ""thriller"", ""war""]"
Kelvin_ricky,278,The Shawshank Redemption,10.0,"[""drama"", ""crime""]"
MacabreVerse,935748,Code 3,4.0,"[""action"", ""comedy"", ""drama""]"
Kamurai,87,Indiana Jones and the Temple of Doom,5.0,"[""adventure"", ""action""]"
hamfaceman,541671,Ballerina,6.0,"[""action"", ""thriller"", ""crime""]"
ReviewBot,1155630,Killer Whale,3.0,"[""thriller"", ""horror"", ""action"", ""mystery"", ""science fiction""]"
syn_user_00459,1128874,The Bitter Taste,2.0,"[""horror"", ""action"", ""adventure""]"
syn_user_01382,1361616,Hell of a Summer,7.0,"[""horror"", ""comedy"", ""mystery""]"
Chandler Danier,870028,The Accountant²,6.0,"[""mystery"", ""crime"", ""thriller""]"
Rocketeer Raccoon,28,Apocalypse Now,1.0,"[""drama"", ""war""]"
syn_user_00040,929474,The A-Frame,2.0,"[""science fiction"", ""thriller"", ""horror""]"
SixyBeast,525669,Return to Silent Hill,4.0,"[""horror"", ""mystery"", ""drama""]"
Per Gunnar Jonsson,615457,Nobody,8.0,"[""action"", ""thriller""]"
Andre Gonzales,4951,10 Things I Hate About You,7.0,"[""comedy"", ""romance"", ""drama""]"
Cal,550988,Free Guy,8.0,"[""comedy"", ""adventure"", ""science fiction""]"
syn_user_00688,988157,Motherland,1.0,"[""drama"", ""science fiction"", ""thriller""]"
SpeedDemon,883604,Orwell: 2+2=5,1.0,"[""documentary""]"
r96sk,9429,A Night at the Roxbury,7.0,"[""comedy"", ""romance""]"
EveAlex23,1084199,Companion,8.0,"[""horror"", ""science fiction"", ""thriller""]"
JPV852,385687,Fast X,5.0,"[""action"", ""crime"", ""thriller""]"
badelf,666277,Past Lives,9.0,"[""drama"", ""romance""]"
syn_user_00157,1167078,STRAW,5.0,"[""drama"", ""thriller"", ""crime""]"
syn_user_00463,1215374,Soul to Squeeze,2.0,"[""drama"", ""thriller"", ""science fiction""]"
r96sk,162,Edward Scissorhands,8.0,"[""fantasy"", ""drama"", ""romance""]"
EmmanuelGoldstein,406990,What Happened to Monday,10.0,"[""science fiction"", ""thriller"", ""mystery"", ""action""]"
Bucketwinner,485271,Eddington,5.0,"[""western"", ""comedy"", ""crime""]"
Copeland1994,675992,The Old Guard 2,6.0,"[""action"", ""fantasy""]"
syn_user_00094,878340,On Swift Horses,3.0,"[""drama"", ""romance""]"
jorja_fong,1179754,My Secret Santa,5.0,"[""comedy"", ""romance""]"
CinemaSerf,533535,Deadpool & Wolverine,7.0,"[""action"", ""comedy"", ""science fiction""]"
Copeland1994,1002828,Friendship,8.0,"[""comedy"", ""drama""]"
JPV852,181812,Star Wars: The Rise of Skywalker,5.0,"[""adventure"", ""action"", ""science fiction""]"
Peter McGinn,762504,Nope,8.0,"[""horror"", ""science fiction""]"
cinephreak,1243482,Kissing Is the Easy Part,6.0,"[""romance"", ""comedy""]"
Filipe Manuel Neto,210577,Gone Girl,8.0,"[""mystery"", ""thriller"", ""drama""]"
syn_user_00697,1360931,Psycho Killer,1.0,"[""horror"", ""crime"", ""mystery""]"
tmdb44006625,284053,Thor: Ragnarok,8.0,"[""action"", ""adventure"", ""science fiction"", ""comedy""]"
ATrain0,599275,The Smashing Machine,4.0,"[""drama"", ""history""]"
OmerNaor,1005802,Highest 2 Lowest,5.0,"[""crime"", ""thriller"", ""drama""]"
syn_user_00084,1160809,Mother's Pride,1.0,"[""comedy"", ""drama""]"
Dr_Nostromo,617126,The Fantastic 4: First Steps,8.0,"[""science fiction"", ""adventure"", ""action""]"
John,353486,Jumanji: Welcome to the Jungle,10.0,"[""adventure"", ""comedy"", ""fantasy"", ""action""]"
TheSceneSnobs,573435,Bad Boys: Ride or Die,7.0,"[""action"", ""comedy"", ""crime""]"
zxki,1112909,The Family Plan 2,3.0,"[""action"", ""comedy""]"
CinemaSerf,180,Minority Report,7.0,"[""science fiction"", ""action"", ""thriller""]"
syn_user_01087,1211410,Jurassic Reborn,5.0,"[""action"", ""adventure"", ""horror"", ""science fiction""]"
Nathan,64690,Drive,9.0,"[""drama"", ""thriller"", ""crime""]"
Anthony,911430,F1,8.0,"[""action"", ""drama""]"
syn_user_00658,1212549,WWE Night of Champions 2025,3.0,"[""action"", ""drama""]"
jarvis-5251579,797060,Swimming Home,1.0,"[""drama"", ""comedy""]"
Manuel São Bento,640146,Ant-Man and the Wasp: Quantumania,5.0,"[""action"", ""adventure"", ""science fiction""]"
Wuchak,782,Gattaca,6.0,"[""thriller"", ""science fiction"", ""mystery"", ""romance""]"
syn_user_00312,1358280,The Couple Across the Street,5.0,"[""thriller""]"
disasteroidd420,5876,The Mist,10.0,"[""horror"", ""science fiction"", ""thriller""]"
syn_user_00621,1088603,Strange Harvest,4.0,"[""horror"", ""crime"", ""mystery""]"
SCV812,469557,Trap House,5.0,"[""action"", ""crime"", ""thriller""]"
mrkesu,1008206,Stans,3.0,"[""documentary"", ""music""]"
CinemaSerf,665,Ben-Hur,7.0,"[""history"", ""drama"", ""adventure""]"
PirateQueen007,1121768,V/H/S/Halloween,4.0,"[""horror"", ""thriller"", ""holiday""]"
drystyx,813,Airplane!,9.0,"[""comedy""]"
Gimly,9602,Coming to America,5.0,"[""comedy"", ""romance""]"
syn_user_00559,1008574,Preemptive Listening,2.0,"[""documentary""]"
syn_user_01298,1214568,Hold the Fort,7.0,"[""horror"", ""comedy""]"
depost83,273481,Sicario,8.0,"[""action"", ""crime"", ""thriller""]"
Manuel São Bento,1084199,Companion,7.0,"[""horror"", ""science fiction"", ""thriller""]"
syn_user_00598,1217267,Match in a Haystack,3.0,"[""documentary""]"
CinemaSerf,111642,St. Martin's Lane,7.0,"[""comedy"", ""drama""]"
Almacy,623959,Shell,8.0,"[""thriller"", ""drama"", ""horror""]"
tmdb47633491,62,2001: A Space Odyssey,10.0,"[""science fiction"", ""mystery"", ""adventure""]"
RayTaylorhome,1082353,Champagne Problems,7.0,"[""romance"", ""comedy""]"
hgram,1073379,Summer of 69,6.0,"[""comedy"", ""drama""]"
Manuel São Bento,423108,The Conjuring: The Devil Made Me Do It,6.0,"[""horror"", ""mystery"", ""thriller""]"
syn_user_00231,1360465,Pretty Lethal,4.0,"[""action"", ""thriller"", ""horror""]"
James,4011,Beetlejuice,6.0,"[""fantasy"", ""comedy""]"
syn_user_00313,485271,Eddington,5.0,"[""western"", ""comedy"", ""crime""]"
CinemaSerf,680493,Return to Silent Hill,5.0,"[""mystery"", ""drama"", ""horror""]"
Kamurai,483104,A Christmas Prince,6.0,"[""romance"", ""tv movie""]"
Enes_,1069566,Altered,6.0,"[""science fiction"", ""action""]"
jarvis-5251579,922389,It Feeds,6.0,"[""horror""]"
willdawe,1076539,I Swear,9.0,"[""drama"", ""history""]"
harshkolhe_barca,616037,Thor: Love and Thunder,8.0,"[""fantasy"", ""action"", ""comedy""]"
robertaajr,1116720,Reminders of Him,8.0,"[""romance"", ""drama""]"
G*ella,1165629,A Very Jonas Christmas Movie,5.0,"[""comedy"", ""musical"", ""music""]"
Grant English,137113,Edge of Tomorrow,7.0,"[""action"", ""science fiction""]"
lori007101,300668,Annihilation,6.0,"[""science fiction"", ""horror""]"
Astrid Galactic,1112909,The Family Plan 2,4.0,"[""action"", ""comedy""]"
JPV852,111,Scarface,9.0,"[""action"", ""crime"", ""drama""]"
syn_user_01350,1270656,We Met in December,4.0,"[""romance"", ""drama"", ""holiday""]"
someonestolemyoreo,907496,The Salt Path,8.0,"[""drama""]"
Kerka97,993155,Next to Normal,10.0,"[""musical"", ""drama""]"
Jeff_34,264660,Ex Machina,8.0,"[""drama"", ""science fiction""]"
Peter McGinn,414906,The Batman,8.0,"[""crime"", ""mystery"", ""thriller""]"
snunes97,624860,The Matrix Resurrections,4.0,"[""science fiction"", ""action"", ""adventure""]"
Manuel São Bento,609681,The Marvels,7.0,"[""science fiction"", ""adventure"", ""action""]"
John Chard,138843,The Conjuring,9.0,"[""horror"", ""thriller""]"
j10magnus,952389,The King of Kings,5.0,"[""animation"", ""drama"", ""family"", ""fantasy"", ""adventure""]"
CinemaSerf,603692,John Wick: Chapter 4,6.0,"[""action"", ""thriller"", ""crime""]"
Peter McGinn,800939,Ticket to Paradise,7.0,"[""drama"", ""comedy"", ""romance""]"
CinemaSerf,11224,Cinderella,7.0,"[""family"", ""fantasy"", ""animation"", ""romance""]"
Kamurai,76726,Chronicle,8.0,"[""science fiction"", ""drama"", ""thriller""]"
Dudaai,1026370,After the Hunt,3.0,"[""drama""]"
JPV852,27475,The Slumber Party Massacre,6.0,"[""horror"", ""comedy""]"
r96sk,652,Troy,8.0,"[""war"", ""action"", ""history""]"
DougSlay,1050468,The Woman in Cabin 10,6.0,"[""mystery"", ""thriller"", ""crime""]"
juliosoft,1007761,Beast of War,5.0,"[""action"", ""thriller"", ""horror"", ""war""]"
TheRealMina,346698,Barbie,1.0,"[""comedy"", ""adventure""]"
badelf,812,Aladdin,8.0,"[""animation"", ""family"", ""adventure"", ""fantasy"", ""romance""]"
robertaajr,556167,Clown in a Cornfield,7.0,"[""horror"", ""mystery"", ""thriller""]"
edgrande,1045938,Dangerous Animals,4.0,"[""horror"", ""thriller""]"
VioRosery,526272,Psycho Therapy: The Shallow Tale of a Writer Who Decided to Write About a Serial Killer,7.0,"[""comedy"", ""crime""]"
ABSTRACTlegend,1190378,Kill Tony: Kill or Be Killed,3.0,"[""comedy""]"
RalphRahal,329,Jurassic Park,10.0,"[""adventure"", ""science fiction""]"
Elicx,1128543,Good Boy,6.0,"[""thriller"", ""drama"", ""mystery""]"
Peter McGinn,965150,Aftersun,5.0,"[""drama""]"
r96sk,70,Million Dollar Baby,10.0,"[""drama""]"
The Movie Mob,64690,Drive,6.0,"[""drama"", ""thriller"", ""crime""]"
Reno,76757,Jupiter Ascending,7.0,"[""science fiction"", ""fantasy"", ""action""]"
Per Gunnar Jonsson,414906,The Batman,4.0,"[""crime"", ""mystery"", ""thriller""]"
okay0,1145431,Deaf President Now!,4.0,"[""documentary""]"
durack,1153578,The Death of Snow White,7.0,"[""horror"", ""fantasy"", ""action""]"
James,37165,The Truman Show,7.0,"[""comedy"", ""drama""]"
r96sk,324544,In the Lost Lands,6.0,"[""action"", ""fantasy"", ""western""]"
syn_user_01297,1008533,Twinless,5.0,"[""comedy"", ""drama""]"
Sheldon Nylander,181812,Star Wars: The Rise of Skywalker,3.0,"[""adventure"", ""action"", ""science fiction""]"
syn_user_00937,831157,Die My Love,4.0,"[""drama""]"
syn_user_00500,1360734,The Singers,2.0,"[""music"", ""drama"", ""comedy""]"
syn_user_00528,634944,The Bluff,6.0,"[""action"", ""thriller"", ""drama""]"
JJJ222cool,62,2001: A Space Odyssey,10.0,"[""science fiction"", ""mystery"", ""adventure""]"
tmdb51616167,1226578,Longlegs,5.0,"[""crime"", ""horror"", ""mystery""]"
CaptainExotic,935748,Code 3,8.0,"[""action"", ""comedy"", ""drama""]"
syn_user_00104,1360338,The Fantastic 4: First Steps,4.0,"[""superhero"", ""science fiction"", ""adventure"", ""action""]"
BrentJWestern,874192,The Amateur,8.0,"[""thriller"", ""action""]"
ahmedaiman99,546554,Knives Out,10.0,"[""comedy"", ""crime"", ""mystery""]"
The Movie Mob,49530,In Time,8.0,"[""action"", ""thriller"", ""science fiction""]"
02ed4d803049e3e76f12c7b9a60248f2,1014382,Vicious,2.0,"[""thriller"", ""horror""]"
mbze430,912836,Marshmallow,7.0,"[""horror"", ""science fiction""]"
Wuchak,393,Kill Bill: Vol. 2,7.0,"[""action"", ""crime"", ""thriller""]"
Filipe Manuel Neto,17654,District 9,5.0,"[""science fiction""]"
MovieGuys,799583,The Ministry of Ungentlemanly Warfare,1.0,"[""action"", ""comedy"", ""war""]"
CinemaSerf,756999,The Black Phone,7.0,"[""horror"", ""thriller""]"
Wuchak,14347,Blame It on Rio,5.0,"[""comedy"", ""romance""]"
threespoons,871098,Adulthood,5.0,"[""comedy"", ""crime"", ""mystery""]"
CinemaSerf,677179,Creed III,6.0,"[""drama"", ""action""]"
